;OBJ The Covenant.mvar;12-16 players recommended. Use invasion GT The Covenant;;;0;;;;
;OBJ The Hushed Apprentice.mvar;10-16p. Use invasion GT The Hushed Apprentice;;;0;;;;
;OBST Fire Temple.mvar;Single player puzzle map. Use with Oddball GT "The Legend";;;0;;;;
;SLYR Derelict (Halo CE).mvar;Deep space anomoly #0198. A remake of Halo CE's "Derelict". 2-8 players.;;;0;;;;
;OBJ Warfield - Deported.mvar;Ships themed Warfield map. Use with Territories gametype Warfield: Objective. 12-16 players recommended.;;;0;;;;
;OBJ Warfield - Operation 14.mvar;Use Territories gametype "Warfield: Objective" by SkiD514. 10-16 players recommended. YouTube.com/TheProForgeLeague;;;0;;;;
;MINI Easter Egg Hunt.mvar;Play with Action Sack GT Easter Egg Hunt. There 66 different eggs and 18 at one time. Find them all! (Solo or small lobbies);;;0;;;;
;OBST Box o' Parkour.mvar;Easy difficulty parkour map with checkpoints --- 1-4 players recommended. ;;;0;;;;
;OBST Buddy's Challenge 1.mvar;Parkour / Puzzle --- Start area: 6 Dice, Yellow Light, 1x1 Flat parkour, in Colliseum --- Use Oddball GT Buddy's Challenge;;;0;;;;
;OBST Buddy's Challenge 2.mvar;Parkour / Puzzle --- Starting area: 6 Dice, Sandbag parkour, in Colliseum --- Use Oddball GT Buddy's Challenge;;;0;;;;
;OBST Buddy's Challenge 3.mvar;Parkour / Puzzle --- Start area: Colliseum w/ Die and Needle Rifle --- Use Oddball GT Buddy's Challenge;;;0;;;;
;OBST Buddy's Challenge 4.mvar;Parkour / Puzzle --- Use with Oddball GT Buddy's Challenge;;;0;;;;
;OBST Buddy's Challenge 5.mvar;Parkour / Puzzle --- Use Oddball GT Buddy's Challenge;;;0;;;;
;OBST Buddy's Challenge 6.mvar;Parkour / Puzzle --- Use with Oddball GT Buddy's Challenge;;;0;;;;
;OBST Buddy's Challenge 7.mvar;Parkour / Puzzle --- Start area: 1x1 Flat spam box, Yellow Light --- Use Oddball GT Buddy's Challenge;;;0;;;;
;OBST Buddy's Challenge 8.mvar;Parkour / Puzzle --- Start area: Quarry rock / golf ball parkour --- Use with Oddball GT Buddy's Challenge;;;0;;;;
;OBST Buddy's Challenge 9.mvar;Parkour / Puzzle --- Starting area: Huge parkour tower --- Use Oddball GT Buddy's Challenge;;;0;;;;
;OBST CUBESKEW 2 - Skewed Easier.mvar;Escape from Cubeskew 2. Up and down are rarely what they seem. Cubeskew 2 is timed, Oddball Cubeskew 2 is not.;;;0;;;;
;OBST CUBESKEW 2 - Skewed Harder.mvar;Escape from Cubeskew 2. Up and down are rarely what they seem. Invasion Cubeskew 2 is timed, Oddball Cubeskew 2 is not.;;;0;;;;
;OBST CUBESKEW.mvar;Escape from Cubeskew. Up and down are rarely what they seem. Territories Cubeskew is timed, Oddball Cubeskew is not.;;;0;;;;
;OBST Desert Temple.mvar;Single player puzzle map. Use with Oddball GT The Legend;;;0;;;;
;OBST Destiny.mvar;2 Player co-op puzzle map. Don't play as an Elite. Use with KoTH GT Destiny;;;0;;;;
;OBST Earth Temple.mvar;Single player puzzle map. Use with Oddball GT The Legend;;;0;;;;
;SLYR Trapavoid.mvar;4-10 players recommended.;;;0;;;;
;SLYR Think Twice.mvar;Community map from A 3 Legged Goat (6-10p);;;0;;;;
;OBST Flaming Ninja Challenge 1.mvar;Multiple obstacle courses to choose from. End game manually. 1-4 players recommended. Use Slayer GT FNC;;;0;;;;
;OBST Flaming Ninja Challenge 2.mvar;Multiple obstacle courses to choose from. End game manually. 1-4 players recommended. Use slayer GT FNC.;;;0;;;;
;OBST Flushing 'Em Out.mvar;Puzzle map - 1 player - Use Oddball GT Redemption;;;0;;;;
;OBST Forest Temple.mvar;Single player puzzle map. Play with Oddball GT The Legend;;;0;;;;
;OBST Frameworks 4.0.mvar;frame/WORKS - a skeletal structure designed to enclose something. Puzzle map. Use oddball gametype Subterfuge. 1-4 players.;;;0;;;;
;OBST Get to the Top 1.mvar;Hardcore parkour map with no checkpoints. Use with Oddball gametype "Get to the Top". Can support large lobbies if you're evil.;;;0;;;;
;OBST Get to the Top 2.mvar;Hardcore parkour map with no checkpoints. Can support large lobbies if you're evil. Use with Oddball gametype Get to the Top.;;;0;;;;
;OBST Get to the Top 3.mvar;Hardcore parkour map with no checkpoints. Supports large lobbies if you're evil. Use with Oddball gametype Get to the Top.;;;0;;;;
;OBST Get to the Top 4.mvar;Hardcore parkour map with no checkpoints. Supports large lobbies if you're evil. Use with Oddball gametype Get to the Top.;;;0;;;;
;OBST Get to the Top 5.mvar;Hardcore parkour map with no checkpoints. Supports large lobbies if you're evil. Use with Oddball gametype Get to the Top.;;;0;;;;
;OBST Get to the Top 6.mvar;Hardcore parkour map with no checkpoints. Supports large lobbies if you're evil. Use with Oddball gametype Get to the Top.;;;0;;;;
;OBST Hallway.mvar;Puzzle / Parkour - Oddball Mazizt gametype required. 1-4 players.;;;0;;;;
;OBST I'm Stuck 1.mvar;Parkour / Puzzle --- Starting area: Colliseum teleporters, floor gap --- Use Oddball GT Help Me;;;0;;;;
;OBST I'm Stuck 2.mvar;Parkour / Puzzle --- Starting area: Yellow Light in beach cave --- Use Oddball GT Help Me;;;0;;;;
;OBST I'm Stuck 3.mvar;Parkour / Puzzle --- Starting area: Water maze --- Use Oddball GT Help Me;;;0;;;;
;OBST I'm Stuck 4.mvar;Parkour / Puzzle --- Starting area: Underwater grid maze --- Use Oddball GT Help Me;;;0;;;;
;OBST I'm Stuck 5.mvar;Parkour / Puzzle --- Starting area: Colliseum one-way shield Evade jump --- Use Oddball GT Help Me;;;0;;;;
;OBST IJ - Evil Snowman.mvar;Run, fly, and drive your way to the skull! To play with the Indiana Jones oddball gamemode. 1-16 players.;;;0;;;;
;OBST IJ - Kanin's Indiana Jones.mvar;Use Oddball GT Indiana Jones. (1-16 players);;;0;;;;
;OBST IJ - Ninja Run.mvar;To use with the Indiana Jones oddball gamemode. Extra difficult! 1-16p;;;0;;;;
;OBST IJ - NYC's Indiana Jones.mvar;Short and easy difficulty Indiana Jones map - Starting area: Long sloped glass tunnel - Use Oddball GT Indiana Jones;;;0;;;;
;OBST IJ - Skull Cave.mvar;Run from the kill ball!!! Easy and short Indiana Jones map. Use Oddball GT Indiana Jones;;;0;;;;
;OBST IJ - slay3r's Skull Run.mvar;Play with Indiana Jones oddball gamemode.;;;0;;;;
;OBST IJ - Sturm's Indiana Jones.mvar;Use Oddball GT Indiana Jones. (1-16 players);;;0;;;;
;OBST Impossible Obstacle Course.mvar;Use slayer GT Jump. End game manually. (1-6 players);;;0;;;;
;SLYR Entrap.mvar;Be aware of your surroundings!! SL, Multiteam, KoTH, Territories, etc. (6-12 players);;;0;;;;
;OBST Masta Challenge 2.mvar;Can you Masta the Mongoose? Use Race GT Challenge.;;;0;;;;
;OBST Masta Challenge 3.mvar;The third and final Masta Challenge. Use with Race GT Challenge;;;0;;;;
;OBST Mountain Climb.mvar;Kill ball obstacle course. Recommended no more than 6 players at once. Use with KoTH GT Fire Run;;;0;;;;
;OBST OMG Really 1.mvar;Parkour / Puzzle --- Starting area: Escher (tilted box) parkour --- Use KoTH GT Omg Really (1-16p);;;0;;;;
;OBST OMG Really 2.mvar;Banshee obstacle course --- Starting area: Banshee obstacle course in colliseum --- Use KoTH GT Omg Really (1-16p);;;0;;;;
;OBST OMG Really 3.mvar;Parkour / Puzzle --- Starting area: Turret box, Ghost ramps --- Use KoTH GT Omg Really (1-16p);;;0;;;;
;OBST OMG Really 4.mvar;Parkour / Puzzle --- Starting area: Layered maze --- Use KoTH GT Omg Really (1-16p);;;0;;;;
;OBST OMG Really 5.mvar;Parkour / Puzzle --- Starting area: Beach cave --- Use KoTH GT Omg Really (1-16p);;;0;;;;
;OBST Poseidon's Lair.mvar;Solve the logical puzzles to obtain Poseidon's piece of an ancient device. "The First Piece" Territories GT. ParadoxForums.com;;;0;;;;
;OBST PuzzleQuest - Canyon.mvar;Part_2_of_Adventure_ puzzle_series._action_sack_PUZZLEQUEST_gametype_required._2-4_people_ spartn126_coforger.;;;0;;;;
;OBST PuzzleQuest - Island.mvar;An_Epic_puzzle._Use_action_sack_-Puzzlequest-_gametype._2-4_players._Coforger_-spartn126- ;;;0;;;;
;OBST PuzzleQuest - Ninja.mvar;7th column ninja puzzlequest style. Action Sack Puzzlequest gametype requiered. 2-4 players. Coforger spartn126.;;;0;;;;
;OBST PuzzleQuest - Sky.mvar;Adventure-Puzzle series Part 3. Action Sack PuzzleQuest gametype. Made by DIEabolical D and spartn126. RED TEAM ONLY;;;0;;;;
;OBST PuzzleQuest - TMNT.mvar;Complete this map to see Donatello. Use Action Sack Puzzlequest gametype. 1-16 players. ;;;0;;;;
;OBST Quad Towers.mvar;CAN YOU MAKE IT TO THE TOP? Parkour map around four towers, with checkpoints. Use Oddball gametype Quad Towers.;;;0;;;;
;OBST Reset Upset.mvar;Use with oddball GT "Man on the run". (1-16 players) Can be played in full lobby;;;0;;;;
;OBST Rising Falls.mvar;Single player puzzle map. Play with Oddball GT Rise;;;0;;;;
;OBST Running man 3.2.mvar;Use with oddball GT "Man on the run". (1-8 players);;;0;;;;
;OBST Skyworks 4.2.mvar;SKY/works - a facility in the sky for storing priceless objects. Puzzle map. Use with oddball gametype Subterfuge. 1-4 players.;;;0;;;;
;OBST StompingLlama's Trial.mvar;Basically a beginner's version of Masta Challenge (Mongoose obstacle course). Use with Race gametype "Challenge". Supports 16p.;;;0;;;;
;OBST The Blue Orchid.mvar;2 Player Co-op Puzzle / Parkour map. KOTH gametype The Blue Orchid required. No Elites.;;;0;;;;
;OBST The Emerald Skull.mvar;2 Player co-op puzzle map. Don't play as an Elite. Use with Oddball GT The Emerald Skull.;;;0;;;;
;OBST The Great Escape.mvar;2 Player Co-op Parkour / Puzzle map. CTF Great Escape gametype required. No Elites.;;;0;;;;
;OBST The Impossible Jump 1.mvar;Can you beat it? Send me your best time to be added to the leaderboard (By FrOwOsted). Use Oddball GT w/ the same name;;;0;;;;
;OBST The Last Crusade.mvar;2 Player Co-op Puzzle / Parkour map. CTF gametype The Last Crusade required. No Elites.;;;0;;;;
;OBST The Resort.mvar;2 Player co-op puzzle map. Don't play as an Elite. Use with CTF GT The Resort.;;;0;;;;
;OBST The Temple of Doom.mvar;2 Player Co-op Puzzle / Parkour map. CTF gametype The Temple of Doom required. No Elites.;;;0;;;;
;OBST The Ultimate Ninja!.mvar;How far can you make it? (Created by FrOwOsted) Use Oddball GT The Ultimate Ninja!;;;0;;;;
;OBST Vertigo.mvar;2 Player Co-op Puzzle / Parkour map. CTF gametype Vertigo required. No Elites.;;;0;;;;
;OBST Waterworks 2.4.mvar;WA/ter/works - a system by which water is collected and purified. Puzzle map. Use oddball gametype Subterfuge. 1-4 players.;;;0;;;;
;SLYR 1080i.mvar;Such power lies beyond the boundries of this UNSC installation. 4-8 players. Supports TS and CTF.;;;0;;;;
;SLYR Absolution.mvar;Two sides at an impasse. 4-8 players.;;;0;;;;
;SLYR Aerowalk.mvar;Aerowalk brought to Reach. 1v1 and 2v2 (2-4p);;;0;;;;
;SLYR Amaranthine.mvar;8-10p recommended.;;;0;;;;
;SLYR Ancestry.mvar;Medium sized open map best for 6-12 players.;;;0;;;;
;SLYR Aquatica.mvar;"3000 Leagues." - Entirely underwater map - Supports 2-8 players;;;0;;;;
;SLYR Archives.mvar;Designed for Slayer, Oddball, KOTH, and 3-plot. 6-10 players;;;0;;;;
;SLYR Arena Of Hunger.mvar;Slayer GT "Hungry Hungry Spartans!".  4v4 -- By Der Flatulator6;;;0;;;;
;SLYR Arena Zealot.mvar;Zealot for the Arena. Don't stay out in space too long! V3;;;0;;;;
;SLYR Asylum (SWAT).mvar;Asylum optimized for SWAT;;;0;;;;
;SLYR Asylum 2v2.mvar;2v2 Map Variant with reduced power weapon ammo. V3;;;0;;;;
;SLYR Atom V3.mvar;Set up for all Slayer/TS Variants, CTF, KOTH, Headhunter & Stockpile. Best with 4 - 12 players. V3;;;0;;;;
;SLYR Battle Canyon 2v2.mvar;Blam!;;;0;;;;
;SLYR Beaver Creek Anniversary.mvar;These forgotten structures were once the site of many bitter battles but have since been reclaimed by nature.  2-8 players;;;0;;;;
;SLYR Bishop.mvar;Asymmetrical 4v4 map.;;;0;;;;
;SLYR Brash.mvar;Asymmetrical 1v1 / 2v2 map.;;;0;;;;
;SLYR Bum Fluff.mvar;Up beside Hemmorhage. (2-12 players);;;0;;;;
;SLYR Burial Mounds Remake.mvar;v2.0 Supports TS, 8 Teams, CTF, Ball, and KotH. Halo 2 weapon spawn times. (4-10 recommended players);;;0;;;;
;SLYR Caspian.mvar;1v1 map for Forgehub's Smackdown contest. 2-4p recommended.;;;0;;;;
;SLYR Catacombs.mvar; By SYLUX. A catacomb built in honor of a long forgotten warrior. 6-10 players.;;;0;;;;
;SLYR Centri.mvar;1v1 and 2v2 (2-4p);;;0;;;;
;SLYR Cereberus V2.mvar;Medium sized asymmetrical industrial style map base on Mass Effect 3`s "Firebase White". Good for most gametypes. 4-10 Players;;;0;;;;
;SLYR Chateau.mvar;Community map from GodlyPerfection (6-10p);;;0;;;;
;SLYR Chill Out (Halo CE).mvar;Remake of Halo:CE's Chill Out (4-8p recommended);;;0;;;;
;SLYR Chiron TL-34.mvar;Remake of Halo:CE's Chiron TL-34 (6-10p recommended);;;0;;;;
;SLYR Click.mvar;Asymmetrical 1v1 / 2v2 map.;;;0;;;;
;SLYR Cliffhanger V2.mvar;Nestled in an idyllic mountain meadow, this base is anything but pastoral. 2-8 players. V2;;;0;;;;
;SLYR Cold Snap.mvar;SYMM - MLG - Made by SecretSchnitzel, Bleuprint & Mac xL. 6-8 players;;;0;;;;
;SLYR Comms Array.mvar;An abandoned communications outpost, recently uncovered, still transmits a faint signal. 4-10 players.;;;0;;;;
;SLYR Concord.mvar;Designed for 1v1 / 2v2 slayer, FFA and Safe Havens. Forged by LOOK 1TS 420. 2-10 players.;;;0;;;;
;SLYR Cornerstone.mvar;Symmetrical 4v4 created by ThrowinSomeBows and chrstphrbrnnn;;;0;;;;
;SLYR Temple.mvar;Tended by the monitor of installation 03 for countless centuries, this once peaceful garden is now a battlefield.;;;0;;;;
;SLYR Cryostasis Labs.mvar;This Forerunner structure located on the Shield World Onyx was once a Cryostasis Facility - By Gh0sTz InSaNiTY & ItzJamiexD;;;0;;;;
;SLYR Cypher City.mvar;For BTB, Team Swat, and Infection.   [Made by: Halo Pyromaniac]   6-10p;;;0;;;;
;SLYR Damnation Anniversary.mvar;Covenant Hydro-Processing Center.  4-8 players;;;0;;;;
;SLYR Deceiver.mvar;Asymmetrical 1v1 / 2v2 map.;;;0;;;;
;SLYR Hazard.mvar;A construction site repurposed by the UNSC for training. Asymmetric 4v4 map.;;;0;;;;
;SLYR Despair.mvar;A desolate mining facility... (6-10p recommended);;;0;;;;
;SLYR Drake's Perch Armory.mvar;Works with SL, CTF, KoTH, HH, etc. (4-12 players);;;0;;;;
;SLYR Dreadnought.mvar;Classic remake of Derelict from Halo 1. (4-8p);;;0;;;;
;SLYR Echidna.mvar;Medium sized asymmetrical industrial style map inspired by the Star Wars Battlefront 2 map "Mustafar: Refinery". 4-12 Players;;;0;;;;
;SLYR Eclipse.mvar;Classic remake of Lockout from Halo 2. V2. (6-8p);;;0;;;;
;SLYR Eden Minor.mvar;Community map from AgentPaperCraft (6-10p);;;0;;;;
;SLYR Eden Prime.mvar;There was a garden here once... (2-8 players);;;0;;;;
;SLYR Elicit.mvar;Asymmetrical 2v2 / 4v4 map.;;;0;;;;
;SLYR Enclosed 2v2.mvar;Community map from Kymicals. 2v2 Map Variant with reduced power weapon ammo.;;;0;;;;
;SLYR Enclosed.mvar;Community map from Kymicals. 6-8p;;;0;;;;
;SLYR MLG Penance.mvar;The "MLG Gametypes" gamertag is the only source for the official Major League Gaming gametypes. For more info, visit MLGpro.com;;;0;;;;
;SLYR Erasure.mvar;Asymmetrical 4v4 / 5v5 / 6v6 maps.;;;0;;;;
;SLYR Escher.mvar;SL, CTF, KoTH, etc. Often, art inspires great things.  This however only inspires disorientation.  (8-12 players);;;0;;;;
;SLYR FHT Hollow Crown.mvar;Made for ForgeHubs 2v2 Throwdown Contest, only set up for 2v2 Team Slayer. Visit ForgeHub.com for more awesome maps;;;0;;;;
;SLYR Focal.mvar;Small symmetrical map, great for Team Slayer and Stockpile, but set up for all major gametypes. 2-8 players;;;0;;;;
;SLYR Foundation.mvar;Remake of Foundation. Played with multiteam, SL, OddB, KoTH, Infection. (2-8 players);;;0;;;;
;SLYR Foundry.mvar;Remake of Foundry   {`Halo 3`} 4~10 players    Most gametypes supported    Created by Vantier Raleigh;;;0;;;;
;SLYR Genetic.mvar;Standard weapons version of my MLG map Genome.  --  Ladnil. Many Game types. (2-8 players);;;0;;;;
;SLYR Gridlock.mvar;Another map by Rage Sanity. For 4v4 Slayer gametypes.;;;0;;;;
;SLYR Grotto.mvar;4-8p recommended.;;;0;;;;
;SLYR Hang 'Em High Anniversary.mvar;Tombstones for Everybody.  4-16 players;;;0;;;;
;SLYR Hangar UH-144.mvar;A UNSC hangar. 6-12 players recommended.;;;0;;;;
;SLYR Haven (Halo 4).mvar;Resting high above Requiem's surface, platforms appear to facilitate the monitoring of the world's solar preservation system.;;;0;;;;
;SLYR MLG Simplex.mvar;The official hardcore variant, based off of MLG v7. (4-8p);;;0;;;;
;SLYR Hiatus.mvar;Medium sized symmetrical map with long sight lines and man cannons over a large gap. Good for most gametypes. 2-8 Players;;;0;;;;
;SLYR Higher Level.mvar;6-12 players recommended (fun cliff slide map);;;0;;;;
;SLYR Hobble Creek.mvar;A natural geometry map Built using Timberlands.  4v4 MLG / 4-8 players;;;0;;;;
;SLYR Honed Extent.mvar;4-8 Players recommended.;;;0;;;;
;SLYR Hotel Zanzibar.mvar;A reimagination of the Halo 3 map "Last Resort" Forged by PAINTS 420. 8-16 players.;;;0;;;;
;SLYR Hydra XXIII.mvar;Penance Forge World variant. 2-8 players.;;;0;;;;
;SLYR Idoma.mvar;1v1/2v2 On one of UT2004's classic maps.;;;0;;;;
;SLYR Imago.mvar;Built by Redemption1272. Many don't see at first glance, what this place hides in it's corridors . . . 4-10 players.;;;0;;;;
;SLYR Impound.mvar;Trees and killing things. KoTH, CTF, SL, AS, Stockpile, multiteam (4-8 players);;;0;;;;
;SLYR Impulse.mvar;2v2 & 3v3;;;0;;;;
;SLYR INDIGO.mvar;A simple room based asym map designed for 4v4 but also supports FFA, Crazy King, Juggernaut and Infection. 4-12 players.;;;0;;;;
;SLYR Insurrection.mvar;Medium sized asymmetrical industrial style map with various rooms and a large pit. 2-10 Players;;;0;;;;
;SLYR Kernal.mvar;An abandoned power core... 8-12 players recommended.;;;0;;;;
;SLYR Kingdom.mvar;Community map from Sikamikanico. (2-8p);;;0;;;;
;SLYR Kokiri Forest.mvar;The place Link started his journey may be where you end yours.  4-12p;;;0;;;;
;SLYR Labyrinthian.mvar;Very large asymmetrical ancient ruins map inspired by the Skyrim location "Labyrinthian". Good for most gametypes. 4-12 Players;;;0;;;;
;SLYR Liquor.mvar;A spirit of sorts... (6-10p recommended);;;0;;;;
;SLYR LO Snake Mountain.mvar;2-8 Players Recommended;;;0;;;;
;SLYR LO Waterfront Village.mvar;2-10p recommended.;;;0;;;;
;SLYR Longest (Halo CE).mvar;A long walk down a short hall... A remake of the Halo: Combat Evolved map. (2-8 players);;;0;;;;
;SLYR Magus.mvar;Classic remake of Wizard from Halo 1. V2 (2-8p);;;0;;;;
;SLYR Mausoleum.mvar;By SYLUX. Eternal rest... with style. 2-8 players recommended.;;;0;;;;
;SLYR Memoriam.mvar;Compatable with all slayer gametypes. (4-12 players);;;0;;;;
;SLYR Mini Universe.mvar;In a world of distorted sizes, star wars, lord of the rings, past, present, and future collide. All small team variants. (2-8p);;;0;;;;
;SLYR Mint.mvar;A new battle awaits those who find themselves in this peculiar place. Compatible with all small slayer gamemodes. (4-10 player);;;0;;;;
;SLYR MLG Abrasion V2.mvar;ASYMMETRICAL MLG RvB Map. Supports Slayer/Assault/CTF Gametypes. 2-12 players.   [CBK Exia];;;0;;;;
;SLYR MLG Android.mvar;The "MLG Gametypes" gamertag is the only source to download the official Major League Gaming gametypes. Visit MLGpro.com (2-8p);;;0;;;;
;SLYR MLG Battle Canyon.mvar;The "MLG Gametypes" gamertag is the only source to download the official Major League Gaming gametypes. Visit MLGpro.com;;;0;;;;
;SLYR MLG Countdown.mvar;The "MLG Gametypes" gamertag is the only source to download the official Major League Gaming gametypes. Visit MLGpro.com;;;0;;;;
;SLYR MLG Element X.mvar;The "MLG Gametypes" gamertag is the only source to download the official Major League Gaming gametypes. Visit MLGpro.com (2-8p);;;0;;;;
;SLYR MLG Nexus.mvar;The official hardcore variant, based off of MLG v7. (4-8p);;;0;;;;
;SLYR MLG Oasis.mvar;The "MLG Gametypes" gamertag is the only source to download the official Major League Gaming gametypes. Visit MLGpro.com (4-8p);;;0;;;;
;SLYR MLG Onslaught.mvar;The official hardcore variant, based off of MLG v7. (4-8p);;;0;;;;
;SLYR Oracle.mvar;1v1 / 2v2 Slayer;;;0;;;;
;SLYR MLG Pit.mvar;The official hardcore variant, based off of MLG v7. (4-8p);;;0;;;;
;SLYR MLG Redemption.mvar;The "MLG Gametypes" gamertag is the only source to download the official Major League Gaming gametypes. Visit MLGpro.com (4-8p);;;0;;;;
;SLYR MLG Retroactive.mvar;The "MLG Gametypes" gamertag is the only source for the official Major League Gaming gametypes. For more info, visit MLGpro.com;;;0;;;;
;SLYR MLG Sanctuary.mvar;The official hardcore variant, based off of MLG v7. (4-8p);;;0;;;;
;SLYR Relic.mvar;Supports Slayer, CTF, Assault, KOTH, and territories. By aUglyMormanGirl. 4v4 / 6v6;;;0;;;;
;SLYR MLG Veridian.mvar;The "MLG Gametypes" gamertag is the only source for the official Major League Gaming gametypes. For more info, visit MLGpro.com;;;0;;;;
;SLYR MLG Warlock.mvar;The "MLG Gametypes" gamertag is the only source for the official Major League Gaming gametypes. For more info, visit MLGpro.com;;;0;;;;
;SLYR MLG Zealot.mvar;The "MLG Gametypes" gamertag is the only source to download the official Major League Gaming gametypes. Visit MLGpro.com;;;0;;;;
;SLYR MT Valicore Malice Ruins.mvar;A mountain castle desalated and left in ruins, multi tier, back entrances -lordcrusnik1986- All slayer game modes (4-12 player);;;0;;;;
;SLYR Noble Creek.mvar;Classic remake of Beaver Creek from Halo 2. V2 (2-8p);;;0;;;;
;SLYR Observatory.mvar;2-6 players recommended;;;0;;;;
;SLYR Renova.mvar;A hill is all that seperates the opposition. Forged by TEETMARE and Vincent Torre. Supports all small gametypes. (2-8 players);;;0;;;;
;SLYR Orbital Elevator.mvar;The question is not how long it took to make this huge elevator on the halo ring, its why? (4-12p);;;0;;;;
;SLYR Orbital.mvar;A Halo 3 Map Remade in Reach. 4-12 players recommended. Works best with flag and assault modes.;;;0;;;;
;SLYR Orion.mvar;The MLG Variant. (4-8p);;;0;;;;
;SLYR Pillaged.mvar;For FFA only.;;;0;;;;
;SLYR Powerhouse (SWAT).mvar;Hydroelectric plants like this one provide clean, sustainable energy for the inhabitants of Reach.2-8 players;;;0;;;;
;SLYR Powerhouse 2v2.mvar;2v2 Map Variant with reduced power weapon ammo. V3;;;0;;;;
;SLYR Prisoner Anniversary.mvar;Get on Top.  2-8 players;;;0;;;;
;SLYR Prolonged.mvar;Classic remake of Elongation from Halo 2. V2 (2-6p);;;0;;;;
;SLYR Prophet.mvar;Classic remake of Midship from Halo 2. V2 (2-8p);;;0;;;;
;SLYR Pulse V1.mvar;Official FC:Rev5 Pulse V1 for symmetric 4v4 games. (4-10 players) ;;;0;;;;
;SLYR Rampant.mvar;The dark interior of this Forerunner structure houses databanks that contained their first attempt at a truly sentient A.I. ;;;0;;;;
;SLYR Raptors.mvar;SL or Race. No Gate. (12 max for SL or 8 max for Race);;;0;;;;
;SLYR Rat Trap.mvar;Classic remake of Rat Race from Halo 1. (2-8p);;;0;;;;
;SLYR Reactor.mvar;Indoor 2v2 / 3v3 / 4v4 map for Slayer gametypes.;;;0;;;;
;SLYR Reflection (SWAT).mvar;Reachs elite mix business with pleasure, building lavish penthouses atop soaring corporate ivory towers.2-8 players;;;0;;;;
;SLYR Reflection 2v2.mvar;2v2 Map Variant with reduced power weapon ammo. V2;;;0;;;;
;SLYR Sandstone.mvar;Weathered down over centuries of neglect, this ancient facility is no longer functional. Slayer and CTF 6-8 players.;;;0;;;;
;SLYR Relinquish.mvar;Abdication is futile. (2-8 players) supports all gametypes other then Invasion@Race;;;0;;;;
;SLYR Sword Base.mvar;A remake of Sword Base. Team Slayer, FFA, Crazy King, Juggernaut and Infection. 2-10 players.;;;0;;;;
;SLYR Restate.mvar;We Live Here, We Die Here.                2-10 Players | Most Gametypes         --ItZ DuldeN & Dr Kiiimore--;;;0;;;;
;SLYR Retroactive.mvar;Deep within the caves of installation 004, these ruins lay testament to all that pass through it. (6-10 players);;;0;;;;
;SLYR Rev5 Pulse V1.mvar;Official FC:Rev5 version of Pulse for symmetric 4v4 games.;;;0;;;;
;SLYR Synapse.mvar;11/05/12 - Arena (2-8p);;;0;;;;
;SLYR Scythe.mvar;Scythe is an asymmetrical competitive map designed for 1v1 and 2v2 gameplay. Supports 4v4. Created by PAINTS 420.;;;0;;;;
;SLYR Sentinel Directory.mvar;When the Flood outbreak occured, the sentinels abandoned all facilities to focus their attention on the parasites. 4-12p;;;0;;;;
;SLYR Simulation BETA.mvar;4-8p recommended;;;0;;;;
;SLYR Solitary 2v2.mvar;The security spire's damaged interior only hints at the terrifying power of its previous inhabitant.2-8 players;;;0;;;;
;SLYR Sovereign.mvar;Official map for Round 7 of the Forge Hub 1v1 Smackdown Tournament. Created by PAINTS 420 and Eww Your Skinny. ;;;0;;;;
;SLYR Spectral.mvar;Medium sized asymmetrical map inspired by the Halo 3 map "Ghost Town". Good for most gametyes. 4-10 Players;;;0;;;;
;SLYR Spirit Final.mvar;2-8 players recommended.;;;0;;;;
;SLYR Synergy V2.mvar;Large asymmetrical map that blends natural landscape and artificial structures. Good for most gametypes. 4-12 Players;;;0;;;;
;SLYR Temptation.mvar;Small indoor map for 2-8 players.;;;0;;;;
;SLYR Synch.mvar;4-10 players recommended.;;;0;;;;
;SLYR The Pit (Halo 3).mvar;Reach remake of Halo 3's The Pit (4-10p);;;0;;;;
;SLYR Synthesis.mvar;An Amalgam of sorts... 4-10 players recommended.;;;0;;;;
;SLYR Temperance v1.1.mvar;A 2 team map. (4-10 players) Supports Slayer, CTF, Headhunter, KOTH.;;;0;;;;
;SLYR Testament 0.2.mvar;Something about sins... 4-10 players recommended.;;;0;;;;
;SLYR Vile.mvar;Asymmetrical 1v1 / 2v2 map.;;;0;;;;
;hr_forgeWorld_hemorrhage.mvar;$HReach_MPMap_R-22_Desc;;;1;;;;
;MINI Crash-Up Derby.mvar;Deadly heights, mine pits, warthog crashing, only one man can survive. Use with "Rent-a-car" gametype. 4-16 players;;;0;;;;
;SLYR Wizard (Halo CE).mvar;Remake of Halo:CE's Wizard (2-6p recommended);;;0;;;;
;hr_forgeWorld_pinnacle.mvar;$HReach_MPMap_R-24_Desc;;;1;;;;
;INF Bumper Heads.mvar;Works for Slayer FFA/Team, Slayer GT Bumper Head, Infection and Safe Havens.;;;1;;;;
;hr_forgeWorld_paradiso.mvar;$HReach_MPMap_R-23_Desc;;;1;;;;
;MINI DKH - Double Duck Hunt.mvar;Use with infection gametype Dual Carriageway. Not compatible with other Duck Hunt gametypes in megapack.;;;0;;;;
;hr_forgeWorld_asylum.mvar;$HReach_MPMap_R-21_Desc;;;1;;;;
;MINI Crash-Up Cyclone.mvar;KoTH GT Rent-a-Car;;;0;;;;
